Nombre Propiedad,Precio,Dormitorios,Baños,Metros Cuadrados,Dirección
"Departamento 2d, 1b Metro Santa Ana",$350.000,2 dormitorios,1 baño,44 m² útiles,"Metro Santa Ana, Centro Histórico ..."
"Arriendo Sn Martin Con Sn Pablo, 2 Dormit, 2 Baños, 1 Bodega",$390.000,2 dormitorios,2 baños,50 m² útiles,"San Martín Con San Pablo, Centro H..."
Edificio Mapocho (1 Bod.) Piso 22,$285.000,1 dormitorio,1 baño,No disponible,"Mapocho 1522, Centro Histórico De ..."
Departamento En Arriendo En Santiago,$410.000,2 dormitorios,2 baños,50 m² útiles,"San Martín Con San Pablo, Centro H..."
Edificio Mac Iver Piso 16,$315.000,1 dormitorio,1 baño,31 m² útiles,"Mac Iver 524, Centro Histórico De ..."
Departamentos En Arriendo De 1 Dorm. En Santiago,$250.000,1 dormitorio,1 baño,30 m² útiles,"Huérfanos 1400, Centro Histórico D..."
En Arriendo Departamento Calle Compañía - Metro Santa Ana,$200.000,1 dormitorio,1 baño,35 m² útiles,"Compañía De Jesús 1200 - 1500, Cen..."
Dpto 1d-1b S/estacionamiento En Santa Ana-linea 5,$270.000,1 dormitorio,1 baño,No disponible,Arriendo Dpto 1d-1b S/estacionamie...
En Arriendo Departamento Calle Teatinos- Metro Santa Ana,$200.000,1 dormitorio,1 baño,33 m² útiles,"Teatinos 600 - 900, Centro Históri..."
"Tucapel Jiménez, Metro Santa Ana (57599)",$300.000,1 dormitorio,36 m² útiles,No disponible,"Metro Santa Ana, Centro Histórico ..."
"1 Dorm 1 Baño Balcón Y Bodega,dpto.en Sta Ana (57645)",$270.000,1 dormitorio,1 baño,41 m² útiles,Dpto.1 Dorm 1 Baño Balcón Y Bodega...
Cercano Barrio Lastarria Dpto 2 Ambientes  (57653),$300.000,1 dormitorio,1 baño,31 m² útiles,Dpto 2 Ambientes Cercano Barrio La...
Arriendo Dpto 3 Dorm Santiago Centro (57654),$530.000,3 dormitorios,2 baños,65 m² útiles,Arriendo Dpto 3 Dorm Santiago Cent...
Dpto 2 Dorm En Paseo Estado (57646),$380.000,2 dormitorios,1 baño,46 m² útiles,"Dpto 2 Dorm En Paseo Estado, Centr..."
Arriendo Home Studio+bodega Metro Bellas Arte (51728),$270.000,1 dormitorio,1 baño,34 m² útiles,Arriendo Home Studio Más Bodega – ...
Amplio Depto 1d Pleno Centro/paseo Huerfanos (54027),$330.000,1 dormitorio,1 baño,43 m² útiles,Acogedor Depto 1d Huérfanos/san An...
Arriendo Home Studio Más Bodega Stgo Centro (49807),$280.000,1 dormitorio,1 baño,32 m² útiles,Arriendo Home Studio Más Bodega  B...
Departamento Metro Cal Y Canto,$330.000,2 dormitorios,1 baño,42 m² útiles,"San Martín 898, Centro Histórico D..."
Agustinas / Amunategui,$350.000,2 dormitorios,1 baño,55 m² útiles,"Agustinas 1442, Santiago, Centro H..."
Departamento En Arriendo De 2 Dorm. En Santiago,$450.000,2 dormitorios,2 baños,63 m² útiles,Metro Santa Ana / Los Héroes / Agu...
Arriendo Depto Amoblado 1 Habitación - Catedral  (665),$330.000,1 dormitorio,1 baño,30 m² útiles,"Catedral 1289, Centro Histórico De..."
Arriendo Depto Amoblado 1 Habitación Huérfanos (4887),$310.000,1 dormitorio,1 baño,35 m² útiles,"Merced 562, Centro Histórico De Sa..."
Arriendo Departamento Amoblado Studio - Santiago (1030),$280.000,1 baño,28 m² útiles,No disponible,"Tucapel Jimenez 76, Centro Históri..."
Arriendo Depto Amoblado 3 Hab. + 2 Baños - Monjitas  (3266),$550.000,3 dormitorios,2 baños,65 m² útiles,"Monjitas 744, Centro Histórico De ..."
Arriendo Depto Amoblado 2 Habitaciones - Santiago (5164),$380.000,2 dormitorios,2 baños,46 m² útiles,"Amunátegui 695, Centro Histórico D..."
Arriendo Depto Amoblado 1 Habitación - Huérfanos (4962),$320.000,1 dormitorio,1 baño,35 m² útiles,"Merced 562, Centro Histórico De Sa..."
Arriendo Depto Amoblado 1 Habitación Tucapel Jimenez (1028),$340.000,1 dormitorio,1 baño,33 m² útiles,"Tucapel Jimenez 76, Centro Históri..."
Se Arrienda Departamento Nuevo 2d+2b + Estacionam. Santiago,$620.000,2 dormitorios,2 baños,85 m² útiles,"Santo Domingo 1200 - 1500, Santiag..."
Arriendo Depto Amoblado 1 Habitación - Huérfanos (5034),$310.000,1 dormitorio,1 baño,35 m² útiles,"Merced 562, Centro Histórico De Sa..."
Arriendo Departamento Amoblado Studio - Santiago (5231),$320.000,1 baño,26 m² útiles,No disponible,"Avenida General Mackenna 1138, Cen..."
Arriendo Departamento Amoblado Studio - Santiago (2944),$345.000,1 baño,23 m² útiles,No disponible,"Santo Domingo 755, Centro Históric..."
Arriendo Depto Amoblado 1 Habitación - Amunategui (2830),$350.000,1 dormitorio,1 baño,34 m² útiles,"Amunategui 620, Centro Histórico D..."
Arriendo Departamento Amoblado Studio - Santiago (2493),$300.000,1 baño,30 m² útiles,No disponible,"Amunategui 695, Centro Histórico D..."
Arriendo Depto Amoblado 1 Habitación - Catedral (4020),$300.000,1 dormitorio,1 baño,40 m² útiles,"Catedral 1530, Centro Histórico De..."
Arriendo Departamento Amoblado Studio - Santiago (3998),$290.000,1 baño,22 m² útiles,No disponible,"Huérfanos 1400, Centro Histórico D..."
Arriendo Depto Amoblado 1 Habitación - Huérfanos (5179),$400.000,1 dormitorio,1 baño,35 m² útiles,"Merced 562, Centro Histórico De Sa..."
Departamento En Arriendo De 1 Habitación En Santiago Centro,$270.000,1 dormitorio,1 baño,23 m² útiles,"Morande Con San Pablo , Cercano A ..."
Arriendo Departamento 2dormitorios 2 Baños-santiago,$475.000,2 dormitorios,2 baños,49 m² útiles,"Metro Puente Cal Y Canto, Centro H..."
Departamento En Arriendo De 5 Dorm. 2 Baños En Santiago,$500.000,5 dormitorios,2 baños,96 m² útiles,"Portal Fernandez Concha, Centro Hi..."
Departamento En Arriendo De 2 Dorm Mariposa En Santiago,$450.000,2 dormitorios,2 baños,60 m² útiles,"Puente Cal Y Canto Pdi, Centro His..."
Arriendo Departamento Amoblado 1 Dormitorio Santiago Centro,$370.000,1 dormitorio,1 baño,40 m² útiles,"Morandé 500, Centro Histórico De S..."
Hermoso Y Amplio Departamento De Un Dormitorio,$330.000,1 dormitorio,1 baño,45 m² útiles,"Amunategui, Centro Histórico De Sa..."
Se Arrienda Depto. Amunategui Santiago Centro,$350.000,2 dormitorios,2 baños,58 m² útiles,"Amunategui 810, Centro Histórico D..."
Departamento En Arriendo En Santiago,$350.000,2 dormitorios,2 baños,58 m² útiles,"Amunategui 810, Centro Histórico D..."
Departamento En Arriendo De 2 Dorm. En Santiago,$450.000,2 dormitorios,2 baños,47 m² útiles,"Morande, Centro Histórico De Santi..."
Arriendo Depto Frente Teatro Teletón. Metro Santa Ana,$260.000,1 dormitorio,1 baño,20 m² útiles,"Amunategui // Rosas, Centro Histór..."
Lindo Departamento - Amplio Y Cómodo -vista Despejada,$300.000,2 dormitorios,1 baño,50 m² útiles,"San Pablo 1200 - 1500, Centro Hist..."
Ref:13460**            Lindo Departamento 1 D + 1 B,$290.000,1 dormitorio,1 baño,30 m² útiles,"Rosas 1339, Centro Histórico De Sa..."
"Arriendo Depto En Huérfanos 1400, Santiago",$270.000,1 dormitorio,1 baño,30 m² útiles,"Huérfanos 1400, Santiago, Centro H..."
"Arriendo Dpto Amoblado 1d+1b+bodega, Santiago",$400.000,1 dormitorio,1 baño,39 m² útiles,"Centro Histórico De Santiago, Sant..."
"(adm)mq, Arrienda Departamento De 1d-1b, 50% De Descuento",$310.000,1 dormitorio,1 baño,35 m² útiles,"General Mackenna 1555, Santiago, C..."
"Departamento 2d 2b En Arriendo Santiago Centro,santo Domingo",$520.000,2 dormitorios,2 baños,55 m² útiles,"Santo Domingo 1243, Centro Históri..."
Se Arrienda Oficina Amplia / Paseo Cousiño 82,$550.000,3 dormitorios,1 baño,61 m² útiles,"Paseo Matías Cousiño 82, Centro Hi..."
Oportunidad Estudio Metro Bellas Artes,$200.000,1 dormitorio,1 baño,30 m² útiles,"Ismael Valdés Vergara 492, Santiag..."
Precioso Departamento Antiguo Remodelado En Barrio Bellas,$420.000,1 dormitorio,1 baño,35 m² útiles,"Merced 533, Centro Histórico De Sa..."
Estupendo Departamento En Barrio Bellas Artes,$280.000,1 dormitorio,1 baño,27 m² útiles,"Merced 717, Santiago, Chile, Centr..."
Amunategui - Catedral,$510.000,3 dormitorios,2 baños,71 m² útiles,"Amunátegui 300 - 600, Centro Histó..."
Bombero Ossa / Ahumada,$200.000,1 dormitorio,1 baño,20 m² útiles,"Bombero Adolfo Ossa 900 - 1200, Ce..."
Departamento En Arriendo En Santiago,$275.000,1 dormitorio,1 baño,30 m² útiles,1d / 1b / Catedral / Metro Santa A...
,$300.000,1 dormitorio,1 baño,30 m² útiles,"Santo Domingo / Mac Iver, Centro H..."
Arriendo Depto1 Ambiente Luminoso Lindo Y Moderno C/bodega,$220.000,1 dormitorio,1 baño,30 m² útiles,"Amunategui, Centro Histórico De Sa..."
Mapocho 1450. Luminoso. Ubicacion Central. Uso Inmediato,$330.000,1 dormitorio,1 baño,33 m² útiles,"Av. Mapocho 1450, Centro Histórico..."
Departamento En Arriendo De 1 Dorm. En Santiago,UF12,1 dormitorio,1 baño,41 m² útiles,"Santo Domingo / Amunategui, Centro..."
Departamento En Arriendo En Santiago,UF12,1 dormitorio,1 baño,41 m² útiles,"Santo Domingo / Amunategui, Centro..."
Departamento En Arriendo De 1 Dorm. En Santiago,$295.000,1 dormitorio,1 baño,32 m² útiles,"Moneda - Tucapel Jimenez, Centro H..."
"Encantador Departamento, Piso Parquet Y Aire Acondicionado",$350.000,1 dormitorio,1 baño,49 m² útiles,"Huérfanos 600 - 900, Centro Histór..."
Departamento Moderno En El Centro De Santiago,$310.000,1 dormitorio,1 baño,37 m² útiles,"Centro Histórico De Santiago, Sant..."
Arriendo En General Mackenna / Ave. Manuel Rodriguez,$310.000,1 dormitorio,1 baño,31 m² útiles,"Centro Histórico De Santiago, Sant..."
"Departamento Amoblado 2d Y 1b, Centro Histórico Santiago",$490.000,2 dormitorios,1 baño,45 m² útiles,"Centro Histórico De Santiago, Sant..."
Arrinedo Departamento  Santiago Centro Metro Bellas Artes,$690.000,3 dormitorios,2 baños,70 m² útiles,"Centro Histórico De Santiago, Sant..."
Arrinedo Departamento  Santiago Centro Metro Bellas Artes,$690.000,3 dormitorios,2 baños,70 m² útiles,"Centro Histórico De Santiago, Sant..."
"Depto. 2d/2b En Santiago, ¡para Arrendar!",$480.000,2 dormitorios,2 baños,44 m² útiles,"Centro Histórico De Santiago, Sant..."
"Depto. 2d/2b En Santiago, Con Bodega ¡para Arrendar!",$420.000,2 dormitorios,2 baños,44 m² útiles,"Centro Histórico De Santiago, Sant..."
Arriendo. Depto. 1d/1b. Morandé. Santiago Centro.,$330.000,1 dormitorio,1 baño,34 m² útiles,"Centro Histórico De Santiago, Sant..."
Departamento 1d+1b En El Corazón Bohemio De Santiago,$350.000,1 dormitorio,1 baño,35 m² útiles,"Centro Histórico De Santiago, Sant..."
Departamento 1d+1b En El Corazón Bohemio De Santiago,$350.000,1 dormitorio,1 baño,35 m² útiles,"Centro Histórico De Santiago, Sant..."
Lindo Depto.!frente A Palacio Pereira- Recién Remodelado !!,$295.000,1 dormitorio,1 baño,35 m² útiles,"San Martín 311, Centro Histórico D..."
"Departamento Centro, 1 Dormitorio 1 Baño Balcón Metro St Ana",$350.000,1 dormitorio,1 baño,35 m² útiles,"Catedral 1530, Centro Histórico De..."
Departamento Estudio En Arriendo En Santiago Centro,$220.000,1 dormitorio,1 baño,18 m² útiles,"Esquina Amunategui, Centro Históri..."
Nueva Compañia 1555 Depto 305 Santiago,$300.000,2 dormitorios,1 baño,40 m² útiles,"Nueva Compañía 1555, Centro Histór..."
"Departamento 2 Dormitorios, Estacion., San Martín/ Rosas",$450.000,2 dormitorios,1 baño,46 m² útiles,"San Martín 714, Santiago, Chile, C..."
"Depto 1b 1d, Cocina Cerrada, Santa Ana, Santiago",$410.000,2 dormitorios,1 baño,56 m² útiles,"Rosas 1444, Centro Histórico De Sa..."
"Depto Tipo Mariposa, Vistas Norte, Santa Ana, Santiago",$390.000,2 dormitorios,2 baños,50 m² útiles,"Rosas 1444, Centro Histórico De Sa..."
"Depto 1b 1d, Vista Poniente, Santa Ana, Santiago.",$311.389,1 dormitorio,1 baño,34 m² útiles,"Rosas 1444, Centro Histórico De Sa..."
"Depto 1b 1d, Vista Sur Oriente, Santa Ana, Santiago.",$313.750,1 dormitorio,1 baño,34 m² útiles,"Rosas 1444, Centro Histórico De Sa..."
"Depto 1b 1d, Vista Oriente, Santa Ana, Santiago.",$311.346,1 dormitorio,1 baño,34 m² útiles,"Rosas 1444, Centro Histórico De Sa..."
"Depto 1b 1d, Vista Norte, Santa Ana, Santiago",$315.000,1 dormitorio,1 baño,34 m² útiles,"Rosas 1444, Centro Histórico De Sa..."
"Depto 1b 1d, Vista Sur, Santa Ana, Santiago.",$313.816,1 dormitorio,1 baño,34 m² útiles,"Rosas 1444, Centro Histórico De Sa..."
"Depto 2b2d, Con Vistas Despejas, Santa Ana, Santiago",$372.000,2 dormitorios,1 baño,53 m² útiles,"Rosas 1444, Centro Histórico De Sa..."
Departamento En Arriendo En Santiago,$580.000,3 dormitorios,2 baños,67 m² útiles,"Catedral / Amunátegui, Centro Hist..."
Departamento En Arriendo En Santiago,$480.000,2 dormitorios,2 baños,47 m² útiles,"San Pablo / Teatinos, Centro Histó..."
"Depto 1b 1d, Con Vistas Despejas, Santiago Centro",$290.000,1 dormitorio,1 baño,No disponible,"Rosas 1444, Centro Histórico De Sa..."
Departamento En Arriendo De 1 Dorm. En Santiago,$250.000,1 dormitorio,1 baño,20 m² útiles,"Metro Bellas Artes, Centro Históri..."
Departamento Studio En Arriendo En Santiago Centro,$280.000,1 dormitorio,1 baño,25 m² útiles,"San Antonio Con Monjitas, Centro H..."
Departamento En Arriendo En Santiago,$250.000,1 dormitorio,1 baño,27 m² útiles,"General Mackenna Con San Martin, C..."
Departamento En Arriendo De 2 Dorm. En Santiago,$350.000,2 dormitorios,1 baño,48 m² útiles,"Amunategui 810, Centro Histórico D..."
"Huérfanos. Metro Sta. Ana: 2 Dorm., 2 Baños Con Estacionam.",$430.000,2 dormitorios,2 baños,50 m² útiles,"Huérfanos 1555, Centro Histórico D..."
"Metro Sta. Ana. Muy Amplio, 1 Dorm, Incluye Estacionamiento.",$400.000,1 dormitorio,1 baño,51 m² útiles,"Huérfanos 1555, Centro Histórico D..."
"Departamento 2 Dorm, 2 Baños, Cercano Metro Santa Ana",$338.000,2 dormitorios,2 baños,43 m² útiles,"Av. Manuel Rodríguez 881, Santiago..."
Departamento En Arriendo De 2 Dorm. En Santiago,$630.000,2 dormitorios,2 baños,49 m² útiles,"San Pablo Con San Martín, Centro H..."
Bellas Artes - Parque Forestal,$390.000,1 dormitorio,1 baño,40 m² útiles,"Santo Domingo 300 - 600, Centro Hi..."
Santo Domingo / Parque Forestal / Bellas Artes,$270.000,1 dormitorio,1 baño,29 m² útiles,"Santo Domingo 662, Centro Históric..."
"Departamento Cercano A Metro Santa Ana Piso 2d, 1b (piso 11)",$298.000,2 dormitorios,1 baño,41 m² útiles,"Avenida Manuel Rodríguez 881, Sant..."
"Hermoso Departamento 2d+1b. Amunátegui, Santiago",$420.000,2 dormitorios,1 baño,50 m² útiles,"Amunátegui 866, Santiago, Chile, C..."
Hermoso Departamento/ Excelente Ubicación/ Metro Santa Ana.,$300.000,1 dormitorio,1 baño,27 m² útiles,"Mario Kreutzberger 1520, Santiago,..."
Espectacular Vista 2d/2b En Stgo Centro,$430.000,2 dormitorios,2 baños,60 m² útiles,"Morandé , Dpto, Centro Histórico D..."
Dos Amplios Dormitorios En Morande 626,$490.000,2 dormitorios,2 baños,60 m² útiles,"Morandé 626, 2103, Santiago, Chile..."
Huerfanos - Amunategui,$300.000,1 dormitorio,1 baño,35 m² útiles,"Huerfanos 1400, Santiago, Centro H..."
"Departamento A Estrenar 2d 2b Metro Santa Ana,  Garantía Y",$392.500,2 dormitorios,2 baños,55 m² útiles,"Rosas 1444, Santiago, Chile, Centr..."
Luminoso Estudio Amoblado En Sector Bellas Arte,$403.000,1 dormitorio,1 baño,32 m² útiles,"Santo Domingo    Dpto, Centro Hist..."
Excelente Ubicación A Pasos Estación De Metro #2551502681a,$280.000,1 dormitorio,1 baño,38 m² útiles,"Agustinas 681, Centro Histórico De..."
Metro Plaza De Armas/bodega/moderno&funcional,$290.000,1 dormitorio,1 baño,33 m² útiles,"Amunátegui 650, Santiago, Chile, C..."
Departamento 1 D. Impecable,$270.000,1 dormitorio,1 baño,35 m² útiles,"Santo Domingo   Depto, Centro Hist..."
Excelente Departamento Inmejorable Conectividad,$270.000,1 dormitorio,1 baño,32 m² útiles,"Enrique Mac Iver 524, Santiago, Ce..."
Excelente Departamento A Pasos De Estación De Metro,$420.000,2 dormitorios,2 baños,52 m² útiles,"San Martín 733, Santiago, Chile, C..."
Excelente Conectividad A Pasos De Dos Estaciones De Metro,$270.000,1 dormitorio,1 baño,32 m² útiles,"Moneda 1541, Centro Histórico De S..."
Excelente Dpto. 1 D 1 Baño Terrazas Closet Metro Bellas Arte,$320.000,1 dormitorio,1 baño,32 m² útiles,"Santo Domingo 600 - 900, Centro Hi..."
Morandé Rosas Arriendo Precio Único Edificio Cómodo Seguro,$290.000,1 dormitorio,1 baño,38 m² útiles,"Morandé 707, Depto 300 - 600, Sant..."
"Depto, En Arriendo 2 Dormitorios Cercano Metro Santa Ana",$430.000,2 dormitorios,2 baños,49 m² útiles,"Huérfanos 1555, Santiago, Chile, C..."
"Disponible, Norte, Dormitorio Termopanel, Piscina, Gimnasio.",$240.000,1 dormitorio,1 baño,37 m² útiles,"Santo Domingo 1200 - 1500, Centro ..."
Se Arrienda Depto Antiguo 1d 1b 47mts2 Comuna Santiago,$350.000,1 dormitorio,1 baño,47 m² útiles,"Diag. Cervantes 759, Santiago, Cen..."
"Se Arrienda Depto En Calle Monjitas, 1d 1b 1b 36mts2 Santiag",$350.000,1 dormitorio,1 baño,35 m² útiles,"Monjitas 738, Santiago, Centro His..."
"Mac Iver. Nororiente, Piso 15, Dos Dormitorios.",$480.000,2 dormitorios,2 baños,74 m² útiles,"Enrique Mac Iver 300 - 600, Centro..."
"Departamento San Pablo 1295, Santiago Centro",$390.000,2 dormitorios,1 baño,40 m² útiles,"San Pablo 1295, Centro Histórico D..."
San Martín Esq Huérfanos,$380.000,2 dormitorios,2 baños,45 m² útiles,"San Martín 311, Centro Histórico D..."
"Buen Departamento En Santiago Centro, Con Dos Dormitorios",$450.000,2 dormitorios,1 baño,60 m² útiles,"Moneda 1525, Centro Histórico De S..."
~ Miraflores / Monjitas ~,$420.000,2 dormitorios,1 baño,42 m² útiles,"Miraflores 300 - 600, Centro Histó..."
Se Arrienda Comodo Y Hermoso Departamento Semi Amoblado,$395.000,1 dormitorio,1 baño,33 m² útiles,"San Martín 831, Santiago, Centro H..."
Departamento Antiguo Bien Ubicado A Pasos Del Metro,$265.000,1 dormitorio,1 baño,30 m² útiles,Av. Libertador Bernardo O'higgins ...
Depto.  Tipo Mariposa. A Pasos Metro Santa Ana,$420.000,2 dormitorios,2 baños,90 m² útiles,"Amunátegui 630, Santiago, Centro H..."
"Se Arrienda Amplio Dp 2d+1b+serv+1b Con Parquet, Stgo Centro",$490.000,3 dormitorios,2 baños,89 m² útiles,"Diag. Cervantes 790, Centro Histór..."
Dpto Equipadisimo  Huerfanos Con Amunategui,$550.000,2 dormitorios,2 baños,58 m² útiles,"Paseo Huérfanos & Morandé, Centro ..."
Vive A Una Cuadra Del Metro Bellas Artes,$450.000,1 dormitorio,1 baño,35 m² útiles,"Monjitas 581, Centro Histórico De ..."
"Se Arrienda Departamento De 1 Dormitorio, Sto. Domingo 1364",$290.000,1 dormitorio,1 baño,40 m² útiles,"Santo Domingo 1364, Santiago, Chil..."
Amplio Departamento San Pablo Esquina Teatinos,$580.000,2 dormitorios,2 baños,75 m² útiles,"San Pablo 1315, Centro Histórico D..."
Vista Despejada,$300.000,1 dormitorio,1 baño,35 m² útiles,"Santo Domingo 760, Santiago, Chile..."
Depto. En Calle Catedral A Pasos De Metro Santa Ana,$390.000,2 dormitorios,1 baño,No disponible,"Catedral & San Martín, Centro Hist..."
Iluminado En Excelente Ubicación,$310.000,1 dormitorio,1 baño,32 m² útiles,"Huérfanos 1200 - 1500, Centro Hist..."
Depa Mariposa 2b Y 2d,$520.000,2 dormitorios,2 baños,55 m² útiles,"Santa Ana, Santiago, Región Metrop..."
Impecable Departamento En Arriendo,$560.000,4 dormitorios,2 baños,67 m² útiles,"Enrique Mac Iver 484, Centro Histó..."
Lindo Loft En Lastarria A Pasos Del Metro,$465.000,1 dormitorio,1 baño,46 m² útiles,"Merced 562, Centro Histórico De Sa..."
Loft -  Barrio Bellas Artes,$440.000,1 dormitorio,1 baño,43 m² útiles,"Merced 562, Centro Histórico De Sa..."
Un Dormitorio,$300.000,1 dormitorio,1 baño,30 m² útiles,"Miraflores 490, Centro Histórico D..."
Bellas Artes - Un Ambiente,$290.000,1 dormitorio,1 baño,26 m² útiles,"Mosqueto 562, Centro Histórico De ..."
Un Dormitorio,$310.000,1 dormitorio,1 baño,33 m² útiles,"Santo Domingo 736, Centro Históric..."
"Departamento 2 Dorm, 1 Baño Metro Santa Ana, Santiago",$300.000,2 dormitorios,1 baño,60 m² útiles,"Metro Santa Ana, Centro Histórico ..."
"Loft En Arriendo De 1 Dorm. Calle Merced, Barrio Lastarria",$450.000,1 dormitorio,1 baño,37 m² útiles,"Metro Bellas Artes, Centro Históri..."
"Depto 2 Ambs 1 Baño 42mts2 En Sto Domingo Y Bandera, Stgo L5",$280.000,1 dormitorio,1 baño,40 m² útiles,"Santo Domingo 900 - 1200, Centro H..."
Depto 2 Ambs 1 Baño + Terraza 40mts2 En Catedral Y Sn Martin,$320.000,1 dormitorio,1 baño,40 m² útiles,"Catedral 1200 - 1500, Centro Histó..."
"Departamento 1 Dorm, 1 Baño, Metro Bellas Artes, Santiago",$340.000,1 dormitorio,1 baño,36 m² útiles,"Metro Bellas Artes, Centro Históri..."
"1 Ambiente 32 Mts2 En Huérfanos Esq. Mac Iver, Stgo Centro",$260.000,1 dormitorio,1 baño,35 m² útiles,"Huérfanos 714, Santiago, Centro Hi..."
"Departamento 1 Dorm, 1 Baño En Santiago, Metro Santa Lucia",$275.000,1 dormitorio,1 baño,39 m² útiles,"Metro Santa Lucía, Centro Históric..."
"Departamento Un Ambiente, En Santiago, Metro Santa Ana",$250.000,1 dormitorio,1 baño,35 m² útiles,"Santa Ana, Centro Histórico De San..."
Dpto. Portal Fernández Concha,$250.000,1 dormitorio,1 baño,40 m² útiles,"Plaza De Armas 23, Centro Históric..."
Arriendo Departamento Santiago 2 Dormitorios Metro Santa Ana,$450.000,2 dormitorios,2 baños,40 m² útiles,"San Pablo / San Martin, Centro His..."
Arriendo Estudio Santiago San Pablo Amunategui,$300.000,1 dormitorio,1 baño,22 m² útiles,"San Pablo / San Martin, Centro His..."
Se Arrienda Departamento 3 D En Mapocho ( Santiago Centro),$520.000,3 dormitorios,2 baños,73 m² útiles,"Av. Mapocho 1200 - 1500, Centro Hi..."
Se Arrienda Departamento 3 D En Mapocho( Santiago Centro),$520.000,3 dormitorios,2 baños,75 m² útiles,"Av. Mapocho 1200 - 1500, Centro Hi..."
Huerfanos 903 D-902 - Santiago,$260.000,1 dormitorio,1 baño,30 m² útiles,"Huérfanos 903, Centro Histórico De..."
"Depto. 1 Dormitorio, 1 Baño, Cercano A Metro Plaza De Armas",$280.000,1 dormitorio,1 baño,33 m² útiles,"Santo Domingo 736, Santiago, Chile..."
Departamento Mac Iver 22.,$270.000,1 dormitorio,1 baño,42 m² útiles,"Enrique Mac Iver 22, Santiago, Chi..."
Arriendo Departamento Santiago 1 Dormitorio,$285.000,1 dormitorio,1 baño,34 m² útiles,"Santo Domingo/ Morandé, Centro His..."
Arriendo Departamento Santiago 3 Dormitorios 2 Baños,$500.000,3 dormitorios,2 baños,80 m² útiles,"San Antonio / Merced, Centro Histó..."
Arriendo Departamento 1 Dormitorio Santiago Sta Lucía,$340.000,1 dormitorio,1 baño,34 m² útiles,"San Antonio / Agustinas, Centro Hi..."
Arriendo Departamento Santiago 1 Dormitorio Bellas Artes,$260.000,1 dormitorio,1 baño,34 m² útiles,"Esmeralda / San Antonio, Centro Hi..."
Arriendo Departamento Santiago Bellas Artes 2 Dormitorios,$360.000,2 dormitorios,2 baños,48 m² útiles,"Santo Domingo / Mac Iver, Centro H..."
Arriendo Departamento Santiago 2 Dormitorios Bodega,$385.000,2 dormitorios,2 baños,52 m² útiles,"San Martín / Compañía De Jesús, Ce..."
Arriendo Departamento Santiago 2 Dormitorios Bodega,$385.000,2 dormitorios,2 baños,52 m² útiles,"San Martín / Compañía De Jesús, Ce..."
Arriendo Departamento Santiago 1 Dormitorio Santa Ana,$320.000,1 dormitorio,1 baño,45 m² útiles,"Santo Domingo / San Martín, Centro..."
Arriendo Departamento Santiago Santa Ana 1 Dormitorio,$260.000,1 dormitorio,1 baño,32 m² útiles,"San Martín / San Pablo, Centro His..."
Arriendo Departamento Santiago San Martín 1 Dormitorio,$245.000,1 dormitorio,1 baño,30 m² útiles,"San Martín / General Mackenna, Cen..."
Merced 562 1 Dorm Amoblado Metro Bellas Artes G C Incluidos,$450.000,1 dormitorio,1 baño,37 m² útiles,"Merced 562, Santiago, Chile, Centr..."
Depto 2d-1b Remodelado Monjitas / Jm De La Barra,$320.000,2 dormitorios,1 baño,50 m² útiles,"Monjitas 451, Centro Histórico De ..."
Departamento En Arriendo De 2 Dorm. En Santiago,$500.000,2 dormitorios,1 baño,45 m² útiles,"San Pablo / San Martin, Centro His..."
¡hermoso Departamento Para Arrendar!,$290.000,1 dormitorio,1 baño,28 m² útiles,"Santo Domingo 748, Centro Históric..."
Excelente Departamento A Pasos De Metros,$270.000,1 dormitorio,1 baño,33 m² útiles,"Santo Domingo 1220, Centro Históri..."
Excelente Depto. A Pasos Metro Bellas Artes Y Plaza De Armas,$270.000,1 dormitorio,1 baño,38 m² útiles,"Santo Domingo 748, Centro Históric..."
Arriendo Depto. Cercano Metro,$290.000,1 dormitorio,1 baño,37 m² útiles,"Compañía De Jesús 1429, Centro His..."
Depto. Cercano A Metro,$265.000,1 dormitorio,1 baño,37 m² útiles,"Avenida Manuel Rodríguez 75, Santi..."
Arriendo Home Studio + Bodega Stgo Centro Metro Bellas Artes,$270.000,1 dormitorio,1 baño,34 m² útiles,"Santo Domingo 652, Centro Históric..."
Santo Domingo/mac-iver,$300.000,1 dormitorio,1 baño,28 m² útiles,"Santo Domingo 748, Santiago, Chile..."
Centrico Depto De 1 Dormitorio Amoblado Santa Ana,$340.000,1 dormitorio,1 baño,30 m² útiles,"San Martín 733, Santiago, Chile, C..."
Departamento Santo Domingo - Teatinos Edificio Plaza Centro,$300.000,1 dormitorio,1 baño,33 m² útiles,"Santo Domingo 1364, Centro Históri..."
Depto Luminoso 2 Dorm.1 Baño/conexion Lavadora Metro Sta Ana,$345.000,2 dormitorios,1 baño,60 m² útiles,"Mario Kreutzberger 1500 - 1800, Ce..."
2 Hab 2 Baños 1 Bod. Metro Sta. Ana A 3 Cuadras,$360.000,2 dormitorios,2 baños,50 m² útiles,"San Pablo 1500 - 1800, Centro Hist..."
Departamento Tipo Estudio,$260.000,1 dormitorio,1 baño,21 m² útiles,"San Pablo 1433, Centro Histórico D..."
