Nombre Propiedad,Precio,Dormitorios,Baños,Metros Cuadrados,Dirección
"Departamento 1d&#43;1b Con Bodega Rodrigo De Velasco,10 Flor",$190.000,1 dormitorio,1 baño,32 m² útiles,"Avenida Vicuña Mackenna, Rojas Mag..."
Dpto 2d+2b+est+bod A Pasos Metro Macul (54372),$530.000,2 dormitorios,2 baños,66 m² útiles,Dpto 2d2b+est+bod Junto A Clinica ...
Dpto Alto Macul La Florida (53745),$790.000,3 dormitorios,2 baños,80 m² útiles,Arriendo Dpto Alto Macul Diciembre...
Arriendo Dpto Alto Macul Diciembre  (56738),$1.200.000,3 dormitorios,2 baños,129 m² útiles,Dpto Semi Nuevo Alto Macul Entrega...
Depto 1d/1b Metro Mirador (mall Florida Center),$290.000,1 dormitorio,1 baño,33 m² útiles,"Av. Vicuña Mackenna Poniente 6436,..."
Departamento Geronimo De Alderete,$530.000,2 dormitorios,2 baños,57 m² útiles,"Gerónimo De Alderete 1800, La Flor..."
Departamento Sector Vicente Valdes,$500.000,2 dormitorios,1 baño,50 m² útiles,"Inés De Suárez 7763, Vicente Valdé..."
,$400.000,2 dormitorios,2 baños,47 m² útiles,"Sector La Florida, Plaza Vespucio,..."
,$400.000,2 dormitorios,2 baños,47 m² útiles,"Sector La Florida, Plaza Vespucio,..."
,$380.000,2 dormitorios,2 baños,46 m² útiles,En Arriendo Depto 2d2b Mall La Flo...
Departamento Santa Amalia La Florida,$535.000,3 dormitorios,2 baños,70 m² útiles,"La Florida, La Florida Alto, La Fl..."
Departamento En Arriendo De 1 Dorm. En La Florida,$390.000,1 dormitorio,1 baño,32 m² útiles,"Froilan Roa/mirador Azul, La Flori..."
"Nuevo, Froilan Roa/departamental- Metro Mirador(c/estacion.)",$520.000,2 dormitorios,2 baños,47 m² útiles,"Froilán Roa 5700 - 6000, La Florida"
Departamento En Arriendo De 1 Dorm. En La Florida,$450.000,1 dormitorio,1 baño,32 m² útiles,"Froilan Roa 702, Plaza Vespucio, L..."
¡increíble Oportunidad De Arriendo En La Florida!,$350.000,1 dormitorio,1 baño,38 m² útiles,"Av. Vicuña Mackenna 6900 - 7200, P..."
"Departamento Nuevo Con Estacionamiento, La Florida",$410.000,1 dormitorio,1 baño,34 m² útiles,"Nueva Cuatro 6277, Plaza Vespucio,..."
Dpto 2 Dormitorios Con Gastos Comunes Incluidos,$480.000,2 dormitorios,1 baño,48 m² útiles,"Juan De Pineda 7699, Vicente Valdé..."
Amplio Departamento Mariposa A Pasos De Metro Mirador,$490.000,2 dormitorios,2 baños,56 m² útiles,"Av. Punta Arenas 6600 - 6900, La F..."
Departamento En Arriendo (la Florida Ve0030),$580.000,2 dormitorios,2 baños,70 m² útiles,"Colombia 7738, Vicente Valdés, La ..."
Precioso Depto 2d2b Estac. Metro Mirador,$460.000,2 dormitorios,2 baños,55 m² útiles,"Av. Vicuña Mackenna Poniente 6690,..."
Precioso Depto 1d1b Estac./bod. Metro Mirador,$330.000,1 dormitorio,1 baño,40 m² útiles,"C. Pudeto 6579, Santiago, La Flori..."
Precioso Depto 1d1b Bod. Metro Mirador,$280.000,1 dormitorio,1 baño,40 m² útiles,"C. Pudeto 6579, Santiago, La Flori..."
Dpto. 1d1b - Logia - Balcón,$330.000,1 dormitorio,1 baño,35 m² útiles,"Barcelona 161, Plaza Vespucio, La ..."
"Depto 2d, 2b Con Estac Y Bodega A Pasos Metro Mirador",$440.000,2 dormitorios,2 baños,60 m² útiles,"Vicuña Mackenna 6187, Rojas Magall..."
Departamento En Arriendo En La Florida -1d1b - Codmv101411,$340.000,1 dormitorio,1 baño,32 m² útiles,Avenida Vicuña Mackenna Oriente 66...
"Departamento En Arriendo Walker Martínez, La Florida",$480.000,3 dormitorios,1 baño,54 m² útiles,"Walker Martínez 3600 - 3900, La Fl..."
Departamento En Arriendo La Florida,$350.000,1 dormitorio,1 baño,45 m² útiles,"La Florida, Metro Mirador, La Flor..."
Departamento En Arriendo La Florida,$385.000,1 dormitorio,1 baño,34 m² útiles,"Lago Pirihueico 6300 - 6600, La Fl..."
"Departamento En Arriendo, La Florida",$350.000,1 dormitorio,1 baño,34 m² útiles,"Lago Pirihueico 6300 - 6600, La Fl..."
"Cómodo, Luminoso 3 Dormitorios Y 2 Baños",$550.000,3 dormitorios,2 baños,73 m² útiles,"Sta. Amalia 3500, La Florida, La F..."
Departamento 2d 1b S/estacionamiento Metro Vicente Valdes,$400.000,2 dormitorios,1 baño,80 m² útiles,"Av. Vicuña Mackenna 7801, Vicente ..."
Arriendo Departamento Barrio Universitario,$350.000,1 dormitorio,1 baño,44 m² útiles,"Metro Toesca, Trinidad, La Florida"
Departamento Entre Alonso De Ercilla Y Vicente Valdes,$390.000,2 dormitorios,1 baño,55 m² útiles,"Alonso De Ercilla 8000, Vicente Va..."
"Departamento En La Florida, Metro Macul",$340.000,2 dormitorios,1 baño,50 m² útiles,"Froilán Lagos Sepúlveda, La Florid..."
"Depto 02 Habitaciones 01 Baño + Terraza, Alta Conectividad.",$450.000,2 dormitorios,1 baño,45 m² útiles,"Colombia, Rojas Magallanes, La Flo..."
Depto. 3 Dormitorios  2 Baños  La Florida  Fresia 7500,$390.000,3 dormitorios,2 baños,75 m² útiles,"Fresia 7500, Metro Santa Julia, La..."
Oportunidad Depto-2d-2b-completamente-nuevo-(sin Corredor),$480.000,2 dormitorios,2 baños,57 m² útiles,"Mirador Azul 835, Metro Mirador, L..."
"Departamento En Arriendo 3d + 3b, Comuna La Florida",$790.000,3 dormitorios,3 baños,105 m² útiles,"Av. La Florida 9423, La Florida"
"Hermoso Depto En La Florida, 2 Dormitorios + 1 Baño.",$380.000,2 dormitorios,1 baño,50 m² útiles,"Froilán Lagos Sepúlveda 1500, La F..."
Departamento Froilán Roa Id: 143135,$400.000,1 dormitorio,1 baño,33 m² útiles,"Froilán Roa, La Florida"
Departamento Avenida Punta Arenas Id: 100934,UF12,2 dormitorios,1 baño,43 m² útiles,"Avenida Punta Arenas, Plaza Vespuc..."
"Metro Rrmm, Estac Y Bod",$480.000,2 dormitorios,2 baños,62 m² útiles,"Vicuña Mackenna 9060, La Florida, ..."
Departamento Avenida Vicuña Mackenna Id: 123058,$650.000,3 dormitorios,2 baños,55 m² útiles,"Avenida Vicuña Mackenna, Los Quill..."
Departamento Avenida La Florida Id: 140830,$370.000,1 dormitorio,1 baño,34 m² útiles,"Avenida La Florida, Los Quillayes,..."
Departamento Juan De Pineda Id: 116987,$380.000,2 dormitorios,1 baño,44 m² útiles,"Juan De Pineda, Vicente Valdés, La..."
Amoblado G Alderete/av La Florida,$610.000,2 dormitorios,2 baños,65 m² útiles,"Gerónimo De Alderete 1800, La Flor..."
Departamento Avenida Vicuña Mackenna Id: 143246,$530.000,2 dormitorios,2 baños,58 m² útiles,"Avenida Vicuña Mackenna, Plaza Ves..."
Departamento Avenida Vicuña Mackenna Id: 141318,$506.000,2 dormitorios,2 baños,47 m² útiles,"Avenida Vicuña Mackenna, Los Quill..."
Departamento Lago Pirihueico Id: 141331,$600.000,2 dormitorios,2 baños,47 m² útiles,"Lago Pirihueico, Plaza Vespucio, L..."
Departamento Froilán Roa Id: 142013,$300.000,1 dormitorio,1 baño,33 m² útiles,"Froilán Roa, La Florida"
"Se Arrienda Hermoso Depto Habitación Nuevo, La Florida.",$320.000,1 dormitorio,1 baño,40 m² útiles,"Av. Departamental 1475, Plaza Vesp..."
"Excelente Oportunidad, Depto 2d-2b La Florida",$550.000,2 dormitorios,2 baños,65 m² útiles,"Av. La Florida 9300 - 9600, La Flo..."
Clinica Bupa 2 Amplios Ambientes Terraza Estacionamiento,$365.000,1 dormitorio,1 baño,35 m² útiles,"Avenida Departamental 1200 - 1500,..."
"Inglaterra, Nuevos 2 Dormitorios 2 Baños Estilo Mariposa",$450.000,3 dormitorios,2 baños,54 m² útiles,"Inglaterra 1 - 300, Metro Mirador,..."
"Se Arrienda Depto Nuevo 1d, 1b, Metro Macul, Al Lado C. Bupa",$320.000,1 dormitorio,1 baño,40 m² útiles,"Av. Departamental 1475, Plaza Vesp..."
Depto Estudio En Arriendo A Minutos Del Metro R.magallanes,UF6,1 dormitorio,1 baño,15 m² útiles,Calle Uruguay Con Rojas Magallanes...
Arriendo Dpto. Metro Los Quillayes,$480.000,3 dormitorios,2 baños,70 m² útiles,"Vicuña Mackenna 11501, La Florida,..."
Amoblado 1d1b Metro Mirador La Florida,$310.000,1 dormitorio,1 baño,30 m² útiles,Amoblado 1d1b Metro Mirador La Flo...
Froilan Lagos Sepúlveda 1500 Garantía 3 Cuotas,$410.000,2 dormitorios,2 baños,50 m² útiles,"Froilan Lagos Sepúlveda 1500, Plaz..."
Amplio Depto En Arriendo 1 Dorm. En La Florida,$380.000,1 dormitorio,1 baño,32 m² útiles,"Av. Departamental 1475, Plaza Vesp..."
Departamento En Arriendo / 1 Estacionamiento,$350.000,1 dormitorio,1 baño,38 m² útiles,"Froilán Lagos - Plaza Vespucio, Pl..."
Departamento Con Estacionamiento Y Excelente Ubicación.,$450.000,2 dormitorios,2 baños,41 m² útiles,"C. Pudeto 6579, Plaza Vespucio, La..."
Clinica Bupa/ Metro Macul 2 Ambientes Linda Vista,$300.000,1 dormitorio,1 baño,35 m² útiles,"Avenida Departamental 1200 - 1500,..."
3d 2b Estacionamiento $680.000  Gastos Com. Incluidos Rebaj,$680.000,3 dormitorios,2 baños,78 m² útiles,"Colombia 7708, Vicente Valdés, La ..."
Departamento En Arriendo 1 Dormitorio Metro Mirador,$300.000,1 dormitorio,35 m² útiles,No disponible,"Metro Mirador, Metro Mirador, La F..."
Departamento En Arriendo De 2 Dorm. En La Florida,$440.000,2 dormitorios,2 baños,55 m² útiles,"Metro Vicuña Mackenna, Plaza Vespu..."
Departamento En Arriendo En La Florida,$540.000,2 dormitorios,2 baños,52 m² útiles,"Av. Tobalaba Con Lo Cañas, Lo Caña..."
Edificio Llanquihue (1 Est.) Vista Poniente Piso 6,$400.000,1 dormitorio,1 baño,32 m² útiles,"Llanquihue 6290, Metro Mirador, La..."
Edificio Barrio Juan De Pineda Vista Nororiente Piso 3,$450.000,2 dormitorios,2 baños,49 m² útiles,"Juan De Pineda 7704, Vicente Valdé..."
Edificio Uruguay (1 Est. 1 Bod.) Vista Poniente Piso 2,$450.000,1 dormitorio,1 baño,48 m² útiles,"Uruguay 8866, Rojas Magallanes, La..."
Edificio Vicuña Urban Vista Sur Piso 17,$420.000,2 dormitorios,1 baño,39 m² útiles,"Av. Vicuña Mackenna Pte. 6650, Pla..."
Edificio Sta. Victoria (1 Est.) Vista Norte Piso 5,$565.000,3 dormitorios,2 baños,57 m² útiles,"Sta. Victoria 9448, La Florida Alt..."
Edificio Casa El Roble Vista Norte Piso 15,$295.000,1 dormitorio,1 baño,28 m² útiles,"Paso El Roble 139, Plaza Vespucio,..."
Edificio Activa Vicuña Mackenna Poniente Vista Norte Piso,$365.000,1 dormitorio,1 baño,34 m² útiles,"Av. Vicuña Mackenna Pte. 6315, Met..."
Edificio Fresia (1 Est.),$410.000,2 dormitorios,1 baño,48 m² útiles,"Fresia 7627, Metro Santa Julia, La..."
Edificio Vicuña Urban Vista Norte Piso 11,$415.000,2 dormitorios,1 baño,39 m² útiles,"Av. Vicuña Mackenna Pte. 6650, Pla..."
Edificio Lia Aguirre Vista Surponiente Piso 9,$450.000,2 dormitorios,2 baños,56 m² útiles,"Lia Aguirre 155, Plaza Vespucio, L..."
Edificio Casa El Roble Vista Norte Piso 16,$295.000,1 dormitorio,1 baño,25 m² útiles,"Paso El Roble 139, Plaza Vespucio,..."
Edificio Casa El Roble Vista Sur Piso 12,$355.000,1 dormitorio,1 baño,29 m² útiles,"Paso El Roble 139, Plaza Vespucio,..."
Edificio Torres De Vicuña Mackenna Vista Oriente Piso 14,$290.000,1 dormitorio,1 baño,22 m² útiles,"Av. Vicuña Mackenna Pte. 6456, Met..."
Edificio Vicuña Urban Vista Norte Piso 20,$360.000,1 dormitorio,1 baño,31 m² útiles,"Av. Vicuña Mackenna Pte. 6650, Pla..."
Edificio Casa El Roble Vista Sur Piso 14,$295.000,1 dormitorio,1 baño,25 m² útiles,"Paso El Roble 139, Plaza Vespucio,..."
Edificio Lia Aguirre (1 Est. 1 Bod.) Vista Oriente Piso 17,$560.000,2 dormitorios,1 baño,45 m² totales,"Lia Aguirre 155, Plaza Vespucio, L..."
Edificio Casa El Roble Vista Poniente Piso 9,$440.000,2 dormitorios,2 baños,48 m² útiles,"Paso El Roble 139, Plaza Vespucio,..."
Edificio Lofty Vista Nororiente Piso 3,$500.000,2 dormitorios,2 baños,55 m² útiles,"Av. Vicuña Mackenna Ote. 6711, Pla..."
Edificio Torres De Vicuña Mackenna Vista Poniente Piso 15,$300.000,1 dormitorio,1 baño,29 m² útiles,"Av. Vicuña Mackenna Pte. 6456, Met..."
Edificio Torres De Vicuña Mackenna Vista Poniente Piso 19,$300.000,1 dormitorio,1 baño,30 m² útiles,"Av. Vicuña Mackenna Pte. 6456, Met..."
Edificio Lofty Vista Poniente Piso 9,$345.000,1 dormitorio,1 baño,31 m² útiles,"Av. Vicuña Mackenna Ote. 6711, Pla..."
Edificio Vicuña Urban Vista Oriente Piso 10,$330.000,1 dormitorio,1 baño,29 m² útiles,"Av. Vicuña Mackenna Pte. 6650, Pla..."
Edificio Activa Vicuña Mackenna Poniente Vista Norte Piso,$375.000,1 dormitorio,1 baño,34 m² útiles,"Av. Vicuña Mackenna Pte. 6315, Met..."
Edificio Lofty Vista Oriente Piso 13,$355.000,1 dormitorio,1 baño,28 m² útiles,"Av. Vicuña Mackenna Ote. 6711, Pla..."
Edificio Exequiel Fernández Vista Nororiente Piso 9,$440.000,2 dormitorios,1 baño,44 m² útiles,"Exequiel Fernández 6200, Metro Mir..."
Edificio Torres De Vicuña Mackenna Vista Sur Piso 2,$275.000,1 dormitorio,1 baño,23 m² útiles,"Av. Vicuña Mackenna Pte. 6456, Met..."
Edificio Llanquihue (1 Est.) Vista Nororiente Piso 7,$540.000,2 dormitorios,2 baños,52 m² útiles,"Llanquihue 6290, Metro Mirador, La..."
Edificio Nueva Cuatro (1 Est.) Vista Oriente Piso 15,$580.000,2 dormitorios,2 baños,61 m² útiles,"Nueva Cuatro 6277, Plaza Vespucio,..."
Edificio Rodriguez Velasco (1 Bod.) Vista Norte Piso 9,$415.000,1 dormitorio,1 baño,32 m² útiles,"Rodriguez Velasco 10, Vicente Vald..."
Edificio Barrio Juan De Pineda Vista Sur Piso 4,$450.000,2 dormitorios,2 baños,49 m² útiles,"Juan De Pineda 7704, Vicente Valdé..."
Edificio Torres De Vicuña Mackenna Vista Poniente Piso 9,$445.000,2 dormitorios,2 baños,46 m² útiles,"Av. Vicuña Mackenna Pte. 6456, Met..."
Edificio Barcelona (1 Est. 1 Bod.) Vista Norponiente Piso 1,$545.000,2 dormitorios,2 baños,54 m² útiles,"Barcelona 160, Plaza Vespucio, La ..."
Edificio Activa Vicuña Mackenna Poniente Vista Norte Piso,$365.000,1 dormitorio,1 baño,32 m² útiles,"Av. Vicuña Mackenna Pte. 6315, Met..."
Edificio Casa El Roble Vista Sur Piso 6,$345.000,1 dormitorio,1 baño,29 m² útiles,"Paso El Roble 139, Plaza Vespucio,..."
Edificio Casa El Roble Vista Poniente Piso 10,$445.000,2 dormitorios,2 baños,48 m² útiles,"Paso El Roble 139, Plaza Vespucio,..."
Edificio Activa Vicuña Mackenna Poniente Vista Norte Piso,$500.000,2 dormitorios,1 baño,44 m² útiles,"Av. Vicuña Mackenna Pte. 6315, Met..."
Edificio Lofty Vista Oriente Piso 2,$335.000,1 dormitorio,1 baño,28 m² útiles,"Av. Vicuña Mackenna Ote. 6711, Pla..."
Edificio Activa Vicuña Mackenna Poniente Vista Sur Piso 7,$360.000,1 dormitorio,1 baño,34 m² útiles,"Av. Vicuña Mackenna Pte. 6315, Met..."
Edificio Vicuña Urban Vista Sur Piso 24,$395.000,2 dormitorios,1 baño,39 m² útiles,"Av. Vicuña Mackenna Pte. 6650, Pla..."
Edificio Casa El Roble Vista Norte Piso 13,$300.000,1 dormitorio,1 baño,28 m² útiles,"Paso El Roble 139, Plaza Vespucio,..."
Edificio Lofty Vista Oriente Piso 16,$325.000,1 dormitorio,1 baño,25 m² útiles,"Av. Vicuña Mackenna Ote. 6711, Pla..."
Edificio Casa El Roble Vista Oriente Piso 9,$455.000,2 dormitorios,2 baños,48 m² útiles,"Paso El Roble 139, Plaza Vespucio,..."
Edificio Lia Aguirre (1 Bod.) Vista Sur Piso 3,$340.000,1 dormitorio,1 baño,31 m² útiles,"Lia Aguirre 95, Plaza Vespucio, La..."
Edificio Vicuña Urban Vista Sur Piso 9,$350.000,1 dormitorio,1 baño,36 m² útiles,"Av. Vicuña Mackenna Pte. 6650, Pla..."
Edificio Casa El Roble Vista Sur Piso 2,$350.000,1 dormitorio,1 baño,28 m² útiles,"Paso El Roble 139, Plaza Vespucio,..."
Edificio Activa Vicuña Mackenna Poniente Vista Norte Piso,$400.000,1 dormitorio,1 baño,32 m² útiles,"Av. Vicuña Mackenna Pte. 6315, Met..."
Edificio Lia Aguirre Vista Poniente Piso 2,$330.000,1 dormitorio,1 baño,35 m² útiles,"Lia Aguirre 95, Plaza Vespucio, La..."
Edificio Lofty Vista Poniente Piso 3,$290.000,1 dormitorio,1 baño,28 m² útiles,"Av. Vicuña Mackenna Ote. 6711, Pla..."
Edificio Mirador Azul Vista Suroriente Piso 9,$470.000,2 dormitorios,1 baño,50 m² útiles,"Vicuña Mackenna Poniente 6239, Met..."
Edificio Lia Aguirre Vista Oriente Piso 8,$330.000,1 dormitorio,1 baño,34 m² útiles,"Lia Aguirre 95, Plaza Vespucio, La..."
Edificio Casa El Roble Vista Poniente Piso 2,$450.000,2 dormitorios,2 baños,48 m² útiles,"Paso El Roble 139, Plaza Vespucio,..."
Edificio Vicuña Urban Vista Norte Piso 17,$410.000,2 dormitorios,1 baño,39 m² útiles,"Av. Vicuña Mackenna Pte. 6650, Pla..."
Edificio Vicuña Urban Vista Poniente Piso 20,$350.000,1 dormitorio,1 baño,28 m² útiles,"Av. Vicuña Mackenna Pte. 6650, Pla..."
Edificio Activa Vicuña Mackenna Poniente Vista Norte Piso,$400.000,1 dormitorio,1 baño,34 m² útiles,"Av. Vicuña Mackenna Pte. 6315, Met..."
Edificio Lia Aguirre Vista Norte Piso 13,$330.000,1 dormitorio,1 baño,32 m² útiles,"Lia Aguirre 95, Plaza Vespucio, La..."
Edificio Lia Aguirre (1 Bod.) Vista Norte Piso 7,$330.000,1 dormitorio,1 baño,32 m² útiles,"Lia Aguirre 95, Plaza Vespucio, La..."
Edificio Activa Vicuña Mackenna Poniente Vista Sur Piso 3,$370.000,1 dormitorio,1 baño,35 m² útiles,"Av. Vicuña Mackenna Pte. 6315, Met..."
Edificio Vicuña Urban Vista Sur Piso 22,$360.000,1 dormitorio,1 baño,36 m² útiles,"Av. Vicuña Mackenna Pte. 6650, Pla..."
Edificio Av. Diego Portales (1 Est.) Vista Poniente,$415.000,2 dormitorios,2 baños,47 m² útiles,"Av. Diego Portales 817, Los Quilla..."
Edificio Lia Aguirre Vista Poniente Piso 10,$339.000,1 dormitorio,1 baño,37 m² útiles,"Lia Aguirre 155, Plaza Vespucio, L..."
Edificio Trinidad Ote. (1 Est. 1 Bod.) Vista Norponiente Pi,$520.000,2 dormitorios,2 baños,53 m² útiles,"Trinidad Ote. 1533, Trinidad, La F..."
Edificio Vicuña Mackenna (1 Est.) Vista Sur Piso 6,$460.000,2 dormitorios,1 baño,54 m² útiles,"Vicuña Mackenna 8597, Rojas Magall..."
Edificio Vicuña Mackenna Oriente (1 Est. 1 Bod.) Piso 26,$430.000,2 dormitorios,2 baños,49 m² útiles,"Vicuña Mackenna Oriente 7492, Plaz..."
Edificio García Hurtado De Mendoza (1 Est.) Piso 4,$480.000,3 dormitorios,1 baño,No disponible,"García Hurtado De Mendoza 8089, Vi..."
Edificio Sta. Amalia (1 Est.) Vista Poniente Piso 3,$575.000,3 dormitorios,2 baños,62 m² útiles,"Sta. Amalia 317, Trinidad, La Flor..."
Edificio Av. Diego Portales Vista Poniente Piso 5,$365.000,2 dormitorios,1 baño,44 m² útiles,"Av. Diego Portales 817, Los Quilla..."
Edificio Vicuña Mackenna (1 Est.) Vista Sur Piso 8,$450.000,2 dormitorios,1 baño,50 m² útiles,"Vicuña Mackenna 8597, Rojas Magall..."
Edificio Lia Aguirre Vista Poniente Piso 6,$320.000,1 dormitorio,1 baño,36 m² útiles,"Lia Aguirre 155, Plaza Vespucio, L..."
Edificio Lia Aguirre (2 Est. 1 Bod.) Piso 15,$465.000,2 dormitorios,2 baños,53 m² útiles,"Lia Aguirre 95, Plaza Vespucio, La..."
Edificio Vicuña Mackenna (1 Est.) Vista Sur Piso 5,$450.000,2 dormitorios,1 baño,No disponible,"Vicuña Mackenna 8597, Rojas Magall..."
Edificio Vicuña Mackenna (1 Bod.) Vista Poniente Piso 20,$350.000,1 dormitorio,1 baño,36 m² útiles,"Vicuña Mackenna 6690, Plaza Vespuc..."
Edificio Torres De Vicuña Mackenna Vista Poniente Piso 16,$330.000,1 dormitorio,1 baño,30 m² útiles,"Av. Vicuña Mackenna Pte. 6456, Met..."
Edificio Torres De Vicuña Mackenna Vista Poniente Piso 2,$330.000,1 dormitorio,1 baño,29 m² útiles,"Av. Vicuña Mackenna Pte. 6456, Met..."
Edificio Lia Aguirre Piso 5,$265.000,1 dormitorio,1 baño,16 m² útiles,"Lia Aguirre 95, Plaza Vespucio, La..."
Edificio Lia Aguirre Vista Oriente Piso 7,$320.000,1 dormitorio,1 baño,34 m² útiles,"Lia Aguirre 155, Plaza Vespucio, L..."
Edificio Lia Aguirre Vista Nororiente Piso 16,$300.000,1 dormitorio,1 baño,36 m² útiles,"Lia Aguirre 95, Plaza Vespucio, La..."
Edificio Av. Vicuña Mackenna Pte. (1 Bod.) Vista Sur Piso,$330.000,1 dormitorio,1 baño,33 m² útiles,"Av. Vicuña Mackenna Pte. 6130, Met..."
Edificio Lia Aguirre Vista Poniente Piso 18,$350.000,1 dormitorio,1 baño,36 m² útiles,"Lia Aguirre 155, Plaza Vespucio, L..."
Edificio Lia Aguirre Vista Oriente Piso 5,$315.000,1 dormitorio,1 baño,36 m² totales,"Lia Aguirre 155, Plaza Vespucio, L..."
Edificio Lia Aguirre (1 Bod.) Vista Poniente Piso 4,$330.000,1 dormitorio,1 baño,34 m² útiles,"Lia Aguirre 155, Plaza Vespucio, L..."
Edificio Vicuña Mackenna Oriente Vista Oriente Piso 21,$310.000,1 dormitorio,1 baño,32 m² útiles,"Vicuña Mackenna Oriente 7492, Plaz..."
Edificio Vicuña Mackenna Piso 9,$285.000,1 dormitorio,1 baño,29 m² útiles,"Vicuña Mackenna 7770, Vicente Vald..."
Edificio Vicuña Mackenna (1 Est. 1 Bod.) Vista Sur Piso 4,$430.000,1 dormitorio,1 baño,33 m² útiles,"Vicuña Mackenna 8656, Rojas Magall..."
Edificio Lia Aguirre Vista Sur Piso 6,$260.000,1 dormitorio,1 baño,16 m² útiles,"Lia Aguirre 95, Plaza Vespucio, La..."
Edificio Inglaterra Vista Poniente Piso 4,$360.000,1 dormitorio,1 baño,36 m² útiles,"Inglaterra 60, Metro Mirador, La F..."
Edificio Vicuña Mackenna Oriente Vista Oriente Piso 12,$305.000,1 dormitorio,1 baño,32 m² útiles,"Vicuña Mackenna Oriente 7492, Plaz..."
Edificio Vicuña Mackenna Oriente Vista Sur Piso 12,$300.000,1 dormitorio,1 baño,32 m² útiles,"Vicuña Mackenna Oriente 7492, Plaz..."
Edificio Vicuña Mackenna Oriente (1 Est.) Vista Poniente P,$380.000,2 dormitorios,1 baño,40 m² útiles,"Vicuña Mackenna Oriente 7492, Plaz..."
Edificio Vicuña Mackenna Oriente Piso 9,$340.000,1 dormitorio,1 baño,32 m² útiles,"Vicuña Mackenna Oriente 7492, Plaz..."
Departamento En Arriendo De 2 Dorm. En La Florida,$500.000,2 dormitorios,2 baños,60 m² útiles,Departamento 2d/2b En Edificio Air...
Departamento En Arriendo En La Florida,$460.000,2 dormitorios,2 baños,63 m² útiles,"Mall Florida Center, Metro Mirador..."
Departamento 1d&#43;1b&#43;e&#43;b Avenida Vicuña Mackenna O,$215.000,1 dormitorio,1 baño,35 m² útiles,"Barcelona, Plaza Vespucio, La Flor..."
Departamento 1d&#43;1b&#43;e Avenida Vicuña Mackenna Oriente,$200.000,1 dormitorio,1 baño,33 m² útiles,"Barcelona, Plaza Vespucio, La Flor..."
"2d, 2b, E, B Metro Mirado, Hospital, Mall (44398)",$500.000,2 dormitorios,2 baños,50 m² útiles,"2d, 2b, Estac Y Bg. Metro Mirador,..."
Departamento En La Florida (2d+2b) (53290),$520.000,2 dormitorios,2 baños,54 m² útiles,Departamento En La Florida (2d+2b)...
1d Excelente Estado Metro Mirador (23613),$320.000,1 dormitorio,38 m² útiles,No disponible,"1d Metro Mirador, Mall Florida Cen..."
Metro Vicuña Mackenna Y B. De La Florida (55403),$490.000,2 dormitorios,2 baños,60 m² útiles,Metro Vicuña Mackenna Y B. De La F...
$470.000-arriendo 2d+2b+est Y Bod La Florida (52805),$470.000,2 dormitorios,2 baños,55 m² útiles,$470.000-arriendo Dto A Pasos Metr...
"Rebajado 61m2+2d+2b+1esta, La Florida (57051)",$500.000,2 dormitorios,2 baños,55 m² útiles,"Rebajado 61m2+2d+2b+1esta, La Flor..."
Departamento De 1d&#43;1b Av. Vicuña Mackenna Oriente 6617,$175.000,1 dormitorio,1 baño,32 m² útiles,"Barcelona, Plaza Vespucio, La Flor..."
"Departamento 54m2, 2d+2b, Metro Mirador (58847)",$490.000,2 dormitorios,2 baños,50 m² útiles,"Departamento 54m2, 2d+2b, Metro Mi..."
"Arriendo Departamento Walker Martínez, La Florida",$450.000,2 dormitorios,2 baños,45 m² útiles,La Florida
Hermoso Departamento 2d/2b (56318),$550.000,2 dormitorios,1 baño,57 m² útiles,"Hermoso Departamento 2d/2b, La Flo..."
-774- Arriendo La Florida (58164),$645.000,3 dormitorios,2 baños,69 m² útiles,"-774- Arriendo La Florida, La Flor..."
Arriendo 1d1b En La Florida (52592),$320.000,1 dormitorio,1 baño,31 m² útiles,Departamento En Arriendo En La Flo...
"Departamento 39 M2+1d+1b+1bod, La Florida (52768)",$320.000,1 dormitorio,1 baño,39 m² útiles,"Departamento 39 M2+1d+1b+1bod, La ..."
Lia Aguirre # 155 / Vicuña Mackenna (56039),$290.000,1 dormitorio,1 baño,33 m² útiles,"Lia Aguirre # 155 / 1 Habitacion, ..."
Arriendo Dpto La Florida (50939),$650.000,3 dormitorios,2 baños,74 m² útiles,"Arriendo Dpto La Florida, La Flori..."
"Moderno Departamento De 1 Dormitio, Con Vista (30814)",$370.000,1 dormitorio,1 baño,42 m² útiles,Cpm Gestión Inmobiliaria Arrienda ...
Rodriguez Velasco # 10 / Vicuña Mackenna (55409),$440.000,2 dormitorios,1 baño,50 m² útiles,Rodriguez Velasco # 10 // Vicent V...
Se Arriende Depto 1d 50% Off Primer Mes (45161),$320.000,1 dormitorio,1 baño,29 m² útiles,Se Arrienda Depto 1d En La Florida...
Arriendo 2d + 2b + 1e Y 1 Homeoffice (58090),$470.000,3 dormitorios,2 baños,56 m² útiles,Arriendo 2d + 2b + 1e Y 1 Homeoffi...
"2 Dorm, 1 Baño. Terraza, Metro (38508)",$420.000,2 dormitorios,1 baño,36 m² útiles,"2 Dorm, 1 Baño. Terraza, Metro, Pl..."
03 Dormitorios 02 Baños + Estacionamiento (56715),$549.990,3 dormitorios,2 baños,66 m² útiles,Con Estacionamiento Al Lado De Mal...
