Nombre Propiedad,Precio,Dormitorios,Baños,Metros Cuadrados,Dirección
Jaime Guzmán / José Artigas,$700.000,1 dormitorio,1 baño,47 m² útiles,"Gral. José Artigas 2700 - 3000, Ñu..."
Nuñoa Hermoso Departamento En Arriendo Con Estacionamiento,$430.000,1 dormitorio,1 baño,34 m² útiles,"Los Alerces 2660, Ñuñoa, Estadio N..."
"Departamento En Arriendo De 2d/2b En Ñuñoa, Con Estacionamie",$500.000,2 dormitorios,2 baños,51 m² útiles,"Zañartu, Estadio Nacional, Ñuñoa"
Departamento En Arriendo De 2 Dorm. En Ñuñoa,$550.000,2 dormitorios,2 baños,54 m² útiles,"Av. Grecia / Dr. Johow, Juan Gómez..."
Departamento En Arriendo De 2 Dorm. En Ñuñoa,$580.000,2 dormitorios,2 baños,54 m² útiles,"Dr. Johow / Av. Grecia, Juan Gómez..."
Departamento A Estrenar En Ñuñoa,$475.000,1 dormitorio,1 baño,35 m² útiles,"Ñuñoa, Estadio Nacional, Ñuñoa"
Departamento En Arriendo En Ñuñoa,$630.000,2 dormitorios,2 baños,46 m² útiles,"Ñuñoa, Estadio Nacional, Ñuñoa"
"Luminoso, Primer Piso, Con Estacionamiento, Plaza Ñuñoa",$450.000,1 dormitorio,1 baño,39 m² útiles,"Brown Sur 280, 7.7601e+06 - 7.7604..."
Departamento En Arriendo De 2 Dorm. En Ñuñoa,$670.000,2 dormitorios,2 baños,53 m² totales,"Manuel Montt, Metro Monseñor Eyzag..."
Departamento En Arriendo De 1 Dorm. En Ñuñoa,$530.000,1 dormitorio,1 baño,37 m² útiles,"Manuel Montt, Metro Monseñor Eyzag..."
Departamento En Arriendo En Ñuñoa,$390.000,1 dormitorio,1 baño,36 m² útiles,"Seminario/av. Irarrazaval, Metro I..."
Metro Monseñor Eyzaguirre / Amplio / Entrega Diciembre,$720.000,2 dormitorios,2 baños,68 m² útiles,"José Domingo Cañas 1800 - 2100, Ñu..."
Se Arrienda Depto Nuevo De 1dorm Con Estacionamiento,$480.000,1 dormitorio,1 baño,5 m² útiles,"Av. Gral. Bustamante 600 - 900, Me..."
Nethaus Arrienda Precioso Depto. Mariposa - Ñuñoa,$850.000,2 dormitorios,2 baños,76 m² útiles,"Av. Sucre 2362, Metro Ñuñoa, Ñuñoa"
"Departamento 3 D+2b 1 Bodega , Estacionamiento Piscina",$980.000,3 dormitorios,2 baños,85 m² útiles,"Pucará 4800 - 5100, Metro Simón Bo..."
Deparamento De Dos Habitaciones Más Estacionamiento,$600.000,2 dormitorios,2 baños,60 m² útiles,"Exequiel Fernández 1455, Estadio N..."
"2d + 2b, Est. Y Bod. Arrienda Su Dueño. Limite Provi/ Ñuñoa",$750.000,2 dormitorios,2 baños,63 m² útiles,"Antonio Varas  2200, Metro Ñuñoa, ..."
Arriendo Depto Nuevo 2d1b Con Patio Privado,$750.000,2 dormitorios,1 baño,44 m² útiles,"Virginio Arias 1371, Juan Gómez Mi..."
Arriendo Moderno Departamento 2d/1b A Pasos De Todo En Ñuñoa,$570.000,2 dormitorios,1 baño,44 m² útiles,Av. José Pedro Alessandri 1200 - 1...
Acogedor Depto. En Ñuñoa Amoblado Cerca Estaciones Metro,$670.000,2 dormitorios,1 baño,52 m² útiles,"José Domingo Cañas 1988, Metro Mon..."
Metro Chile España A Metros,$520.000,1 dormitorio,1 baño,33 m² útiles,"Juan Enrique Concha, Plaza Ñuñoa, ..."
Departamento 1 D / 1 B Metro Irarrázaval,$400.000,1 dormitorio,1 baño,35 m² útiles,"Mujica 99, Metro Irarrázaval, Ñuñoa"
Jorge Monckeberg / Mariposa /  Irarrazaval / Metro Villa Fre,$660.000,2 dormitorios,2 baños,60 m² útiles,"Alcalde Jorge Monckeberg 35, Villa..."
"Amplio Depto 2d 2b 1estc. Piso 7, Diag Ote/ossa, Plaza Egaña",$690.000,2 dormitorios,2 baños,56 m² útiles,"Diag. Ote. 5670, Diagonal Oriente,..."
"Depto 1d Estc. Y Bga Metro Chile España, Mall Portal Ñuñoa",$430.000,1 dormitorio,1 baño,45 m² útiles,"Exequiel Fernández 848, Estadio Na..."
Metro Chile España / Campoamor / Mariposa,$600.000,2 dormitorios,2 baños,55 m² útiles,"Chile España 451, Plaza Ñuñoa, Ñuñ..."
Departamento Guillermo Mann Id: 142688,$390.000,1 dormitorio,1 baño,30 m² útiles,"Guillermo Mann, Estadio Nacional, ..."
Departamento Zañartu Id: 140231,$450.000,1 dormitorio,1 baño,35 m² útiles,"Zañartu, Estadio Nacional, Ñuñoa"
Departamento Zañartu Id: 141544,$770.000,3 dormitorios,2 baños,72 m² útiles,"Zañartu, Estadio Nacional, Ñuñoa"
Departamento Avenida Italia Id: 141370,$1.150.000,2 dormitorios,2 baños,49 m² útiles,"Avenida Italia, Metro Irarrázaval,..."
Departamento Zañartu Id: 140232,$430.000,1 dormitorio,1 baño,35 m² útiles,"Zañartu, Estadio Nacional, Ñuñoa"
Departamento San Eugenio Id: 137277,$380.000,1 dormitorio,1 baño,33 m² útiles,"San Eugenio, Parque San Eugenio - ..."
Departamento Bretaña Id: 137004,UF20,2 dormitorios,2 baños,53 m² útiles,"Bretaña, Metro Monseñor Eyzaguirre..."
Departamento Zañartu Id: 93973,$380.000,1 dormitorio,1 baño,40 m² útiles,"Zañartu, Estadio Nacional, Ñuñoa"
Departamento Francisco Meneses Id: 139142,$436.500,1 dormitorio,1 baño,33 m² útiles,"Francisco Meneses, Estadio Naciona..."
Departamento Zañartu Id: 34299,$445.000,1 dormitorio,1 baño,40 m² útiles,"Zañartu, Estadio Nacional, Ñuñoa"
Departamento Guillermo Mann Id: 142677,$410.000,1 dormitorio,1 baño,33 m² útiles,"Guillermo Mann, Estadio Nacional, ..."
Departamento En Arriendo De 2 Dorm. En Ñuñoa,UF35,2 dormitorios,2 baños,70 m² útiles,"2d3b Cercano Mall Plaza Egaña, Pla..."
Departamento Zañartu Id: 143312,$450.000,1 dormitorio,1 baño,35 m² útiles,"Zañartu, Estadio Nacional, Ñuñoa"
Departamento Hernán Cortés Id: 44400,$509.000,1 dormitorio,1 baño,37 m² útiles,"Hernán Cortés, Metro Ñuñoa, Ñuñoa"
Departamento Francisco Meneses Id: 141816,$410.000,1 dormitorio,1 baño,35 m² útiles,"Francisco Meneses, Estadio Naciona..."
Rodrigo De Araya - 1 Dormitorio,$420.000,1 dormitorio,1 baño,35 m² útiles,"Viña Santa Carolina, Estadio Nacio..."
Departamento José Manuel Infante Id: 142249,$750.000,2 dormitorios,2 baños,66 m² útiles,"José Manuel Infante, Metro Monseño..."
Departamento Los Alerces Id: 142969,$650.000,2 dormitorios,2 baños,65 m² útiles,"Los Alerces, Estadio Nacional, Ñuñ..."
Departamento Los Alerces Id: 132737,$390.000,1 dormitorio,1 baño,40 m² útiles,"Los Alerces, Estadio Nacional, Ñuñ..."
Av. Macul - 1 Dormitorio,$460.000,1 dormitorio,1 baño,33 m² útiles,"Av. Macul, Juan Gómez Millas, Ñuñoa"
Departamento Guillermo Mann Id: 142687,$400.000,1 dormitorio,1 baño,30 m² útiles,"Guillermo Mann, Estadio Nacional, ..."
Departamento 1 Dormitorio En Ñuñoa Metro Irarrazabal,$480.000,1 dormitorio,1 baño,47 m² útiles,"Av. Vicuña Mackenna 920, Metro Ira..."
Departamento Avenida José Pedro Alessandri Id: 142448,$480.000,1 dormitorio,1 baño,30 m² útiles,"Avenida José Pedro Alessandri, Pla..."
Departamento Seminario Id: 141788,$580.000,1 dormitorio,1 baño,40 m² útiles,"Seminario, Metro Irarrázaval, Ñuñoa"
Departamento Zañartu Id: 140686,$300.000,1 dormitorio,1 baño,35 m² útiles,"Zañartu, Estadio Nacional, Ñuñoa"
Departamento Zañartu Id: 142635,$650.000,2 dormitorios,2 baños,60 m² útiles,"Zañartu, Estadio Nacional, Ñuñoa"
Departamento Zañartu Id: 142093,$414.000,1 dormitorio,1 baño,37 m² útiles,"Zañartu, Estadio Nacional, Ñuñoa"
Departamento Til Til Id: 142220,$420.000,1 dormitorio,1 baño,34 m² útiles,"Til Til, Estadio Nacional, Ñuñoa"
Departamento Gerona Id: 141149,$1.030.000,3 dormitorios,2 baños,91 m² útiles,"Gerona, Plaza Ñuñoa, Ñuñoa"
Departamento Avenida José Pedro Alessandri Id: 143036,$560.000,2 dormitorios,1 baño,56 m² útiles,"Avenida José Pedro Alessandri, Est..."
Departamento Zañartu Id: 141340,$460.000,1 dormitorio,1 baño,35 m² útiles,"Zañartu, Estadio Nacional, Ñuñoa"
Departamento Zañartu Id: 142657,$350.000,1 dormitorio,1 baño,30 m² útiles,"Zañartu, Estadio Nacional, Ñuñoa"
Departamento Zañartu Id: 140204,$417.000,1 dormitorio,1 baño,33 m² útiles,"Zañartu, Estadio Nacional, Ñuñoa"
Departamento Zañartu Id: 140205,$417.000,1 dormitorio,1 baño,33 m² útiles,"Zañartu, Estadio Nacional, Ñuñoa"
Departamento Zañartu Id: 139727,$320.000,1 dormitorio,1 baño,35 m² útiles,"Zañartu, Estadio Nacional, Ñuñoa"
